date,state,prison_name,prison_population,male_prisoners,female_prisoners,young_prisoners,middle_prisoners,old_prisoners,drug_crimes,violent_crimes,property_crimes,other_crimes
2024-02-29,Sarawak,Sibu Prison,1784,1654,130,846,703,235,1016,274,227,267
2024-02-29,Sarawak,Miri Prison,1568,1454,114,743,618,207,893,241,200,234
2024-02-29,Sarawak,Bintulu Prison,1359,1260,99,644,536,179,774,209,173,203
2024-02-29,Sarawak,Sri Aman Prison,1203,1115,88,570,474,159,685,185,153,180
2024-02-29,Sarawak,Limbang Prison,1818,1686,132,862,717,239,1035,280,232,271
2024-02-29,Johor,Simpang Renggam Prison,4341,4026,315,2059,1712,570,2472,668,554,647
2024-02-29,Johor,Kluang Prison,4476,4152,324,2123,1766,587,2549,689,571,667
2024-02-29,Sabah,Kota Kinabalu Prison,1930,1790,140,915,761,254,1099,297,246,288
2024-02-29,Sabah,Kota Kinabalu Women's Prison,1626,0,1626,771,641,214,926,250,207,243
2024-02-29,Sabah,Tawau Prison,1116,1035,81,529,440,147,635,171,142,168
2024-02-29,Sabah,Sandakan Prison,1940,1799,141,920,765,255,1104,298,247,291
2024-02-29,Perak,Taiping Prison,2204,2044,160,1045,869,290,1255,339,281,329
2024-02-29,Perak,Tapah Prison,1542,1430,112,731,608,203,878,237,196,231
2024-02-29,Perak,Kamunting Detention Centre,662,614,48,314,261,87,377,102,84,99
2024-02-29,Kedah,Pokok Sena Prison,1139,1056,83,540,449,150,648,175,145,171
2024-02-29,Kedah,Sungai Petani Prison,1045,969,76,495,412,138,595,161,133,156
2024-02-29,Kedah,Alor Star Prison,1122,1040,82,532,442,148,639,172,143,168
2024-02-29,Pahang,Bentong Prison,1371,1271,100,650,540,181,780,211,174,206
2024-02-29,Pahang,Penor Prison,1384,1283,101,656,546,182,788,213,176,207
2024-02-29,Penang,Penang Prison,872,808,64,413,344,115,496,134,111,131
2024-02-29,Penang,Seberang Prai Prison,781,724,57,370,308,103,444,120,99,118
2024-02-29,Melaka,Ayer Keroh Prison,364,337,27,172,143,49,207,56,46,55
2024-02-29,Melaka,Sungai Udang Prison,306,283,23,145,120,41,174,47,39,46
2024-02-29,Melaka,Banda Hilir Prison,432,400,32,204,170,58,246,66,55,65
2024-02-29,Negeri Sembilan,Seremban Prison,426,395,31,202,168,56,242,65,54,65
2024-02-29,Negeri Sembilan,Jelebu Prison,400,371,29,189,157,54,227,61,51,61
2024-02-29,Kelantan,Pengkalan Chepa Prison,275,255,20,130,108,37,156,42,35,42
2024-02-29,Terengganu,Marang Prison,275,255,20,130,108,37,156,42,35,42
2024-03-31,Selangor,Sungai Buloh Prison,9384,8685,699,4529,3493,1362,5649,1584,1331,820
2024-03-31,Selangor,Kajang Prison,3910,3618,292,1887,1455,568,2353,660,554,343
2024-03-31,Selangor,Kajang Women's Prison,2347,0,2347,1132,873,342,1412,396,332,207
2024-03-31,Sarawak,Puncak Borneo Prison,2176,2013,163,1050,810,316,1309,367,308,192
2024-03-31,Sarawak,Sibu Prison,2014,1863,151,972,749,293,1212,339,285,178
2024-03-31,Sarawak,Miri Prison,1568,1451,117,756,583,229,943,264,222,139
2024-03-31,Sarawak,Bintulu Prison,1873,1733,140,904,697,272,1127,316,265,165
2024-03-31,Sarawak,Sri Aman Prison,1186,1097,89,572,441,173,713,200,168,105
2024-03-31,Sarawak,Limbang Prison,1238,1145,93,597,460,181,745,208,175,110
2024-03-31,Johor,Simpang Renggam Prison,4498,4162,336,2171,1674,653,2707,759,638,394
2024-03-31,Johor,Kluang Prison,4439,4108,331,2142,1652,645,2672,749,629,389
2024-03-31,Sabah,Kota Kinabalu Prison,1784,1651,133,861,664,259,1073,301,253,157
2024-03-31,Sabah,Kota Kinabalu Women's Prison,1782,0,1782,860,663,259,1072,300,252,158
2024-03-31,Sabah,Tawau Prison,1650,1527,123,796,614,240,993,278,234,145
2024-03-31,Sabah,Sandakan Prison,1487,1376,111,717,553,217,895,251,210,131
2024-03-31,Perak,Taiping Prison,2234,2067,167,1078,831,325,1344,377,316,197
2024-03-31,Perak,Tapah Prison,1563,1446,117,754,581,228,940,263,221,139
2024-03-31,Perak,Kamunting Detention Centre,671,621,50,323,249,99,403,113,95,60
2024-03-31,Kedah,Pokok Sena Prison,1149,1063,86,554,427,168,691,193,163,102
2024-03-31,Kedah,Sungai Petani Prison,1230,1138,92,593,457,180,740,207,174,109
2024-03-31,Kedah,Alor Star Prison,972,899,73,469,361,142,585,164,137,86
2024-03-31,Pahang,Bentong Prison,1461,1352,109,705,543,213,879,246,207,129
2024-03-31,Pahang,Penor Prison,1332,1232,100,642,495,195,801,224,188,119
2024-03-31,Penang,Penang Prison,899,832,67,433,334,132,541,151,127,80
2024-03-31,Penang,Seberang Prai Prison,776,718,58,374,288,114,467,131,110,68
2024-03-31,Melaka,Ayer Keroh Prison,352,325,27,169,131,52,211,59,49,33
2024-03-31,Melaka,Sungai Udang Prison,316,292,24,152,117,47,190,53,44,29
2024-03-31,Melaka,Banda Hilir Prison,449,415,34,216,167,66,270,75,63,41
2024-03-31,Negeri Sembilan,Seremban Prison,430,397,33,207,160,63,258,72,61,39
2024-03-31,Negeri Sembilan,Jelebu Prison,407,376,31,196,151,60,245,68,57,37
2024-03-31,Kelantan,Pengkalan Chepa Prison,279,258,21,134,103,42,167,47,39,26
2024-03-31,Terengganu,Marang Prison,279,258,21,134,103,42,167,47,39,26
2024-04-30,Selangor,Sungai Buloh Prison,9408,8848,560,4546,3713,1149,5288,1264,1473,1383
2024-04-30,Selangor,Kajang Prison,3920,3686,234,1894,1547,479,2203,526,613,578
2024-04-30,Selangor,Kajang Women's Prison,2353,0,2353,1137,928,288,1322,316,368,347
2024-04-30,Sarawak,Puncak Borneo Prison,1129,1061,68,545,445,139,634,151,176,168
2024-04-30,Sarawak,Sibu Prison,1129,1061,68,545,445,139,634,151,176,168
2024-04-30,Sarawak,Miri Prison,1329,1249,80,642,524,163,747,178,208,196
2024-04-30,Sarawak,Bintulu Prison,2131,2004,127,1029,841,261,1197,286,333,315
2024-04-30,Sarawak,Sri Aman Prison,2187,2056,131,1056,863,268,1229,293,342,323
2024-04-30,Sarawak,Limbang Prison,2175,2045,130,1051,858,266,1222,292,340,321
2024-04-30,Johor,Simpang Renggam Prison,4839,4550,289,2338,1910,591,2719,650,757,713
2024-04-30,Johor,Kluang Prison,4121,3875,246,1991,1626,504,2316,553,645,607
2024-04-30,Sabah,Kota Kinabalu Prison,1262,1186,76,609,498,155,709,169,197,187
2024-04-30,Sabah,Kota Kinabalu Women's Prison,2431,0,2431,1174,959,298,1366,326,380,359
2024-04-30,Sabah,Tawau Prison,1077,1012,65,520,425,132,605,144,168,160
2024-04-30,Sabah,Sandakan Prison,1950,1833,117,942,769,239,1096,262,305,287
2024-04-30,Perak,Taiping Prison,2240,2106,134,1082,884,274,1259,301,350,330
2024-04-30,Perak,Tapah Prison,1568,1474,94,757,618,193,881,210,245,232
2024-04-30,Perak,Kamunting Detention Centre,672,632,40,324,265,83,377,90,105,100
2024-04-30,Kedah,Pokok Sena Prison,1154,1085,69,557,455,142,648,155,180,171
2024-04-30,Kedah,Sungai Petani Prison,1064,1000,64,514,419,131,598,143,166,157
2024-04-30,Kedah,Alor Star Prison,1142,1074,68,551,450,141,641,153,178,170
2024-04-30,Pahang,Bentong Prison,1318,1239,79,636,520,162,740,177,206,195
2024-04-30,Pahang,Penor Prison,1482,1393,89,716,584,182,833,199,232,218
2024-04-30,Penang,Penang Prison,815,766,49,393,321,101,458,109,127,121
2024-04-30,Penang,Seberang Prai Prison,865,813,52,417,341,107,486,116,135,128
2024-04-30,Melaka,Ayer Keroh Prison,392,368,24,189,154,49,220,52,61,59
2024-04-30,Melaka,Sungai Udang Prison,385,362,23,186,151,48,216,51,60,58
2024-04-30,Melaka,Banda Hilir Prison,343,322,21,165,135,43,192,46,53,52
2024-04-30,Negeri Sembilan,Seremban Prison,466,438,28,225,183,58,261,62,72,71
2024-04-30,Negeri Sembilan,Jelebu Prison,374,351,23,180,147,47,210,50,58,56
2024-04-30,Kelantan,Pengkalan Chepa Prison,280,263,17,135,110,35,157,37,43,43
2024-04-30,Terengganu,Marang Prison,280,263,17,135,110,35,157,37,43,43
2024-05-31,Selangor,Sungai Buloh Prison,9445,8656,789,4951,3776,718,5611,1323,1327,1184
2024-05-31,Selangor,Kajang Prison,3935,3606,329,2063,1573,299,2338,551,553,493
2024-05-31,Selangor,Kajang Women's Prison,2362,0,2362,1238,944,180,1403,331,332,296
2024-05-31,Sarawak,Puncak Borneo Prison,1811,1659,152,949,724,138,1076,253,254,228
2024-05-31,Sarawak,Sibu Prison,1601,1467,134,839,640,122,951,224,225,201
2024-05-31,Sarawak,Miri Prison,823,754,69,431,329,63,488,115,115,105
2024-05-31,Sarawak,Bintulu Prison,1895,1736,159,993,757,145,1125,265,266,239
2024-05-31,Sarawak,Sri Aman Prison,1894,1735,159,992,757,145,1125,265,266,238
2024-05-31,Sarawak,Limbang Prison,2095,1920,175,1098,837,160,1244,293,294,264
2024-05-31,Johor,Simpang Renggam Prison,4797,4396,401,2514,1917,366,2850,672,674,601
2024-05-31,Johor,Kluang Prison,4198,3847,351,2200,1678,320,2494,588,590,526
2024-05-31,Sabah,Kota Kinabalu Prison,1554,1424,130,814,621,119,923,217,218,196
2024-05-31,Sabah,Kota Kinabalu Women's Prison,2019,0,2019,1058,807,154,1199,282,283,255
2024-05-31,Sabah,Tawau Prison,1441,1320,121,755,576,110,856,201,202,182
2024-05-31,Sabah,Sandakan Prison,1732,1587,145,908,692,132,1029,242,243,218
2024-05-31,Perak,Taiping Prison,2248,2060,188,1178,898,172,1335,315,316,282
2024-05-31,Perak,Tapah Prison,1573,1441,132,824,628,121,934,220,221,198
2024-05-31,Perak,Kamunting Detention Centre,676,619,57,354,270,52,401,94,95,86
2024-05-31,Kedah,Pokok Sena Prison,1094,1002,92,573,437,84,650,153,153,138
2024-05-31,Kedah,Sungai Petani Prison,1022,936,86,535,408,79,607,143,143,129
2024-05-31,Kedah,Alor Star Prison,1257,1152,105,659,502,96,746,176,176,159
2024-05-31,Pahang,Bentong Prison,1382,1266,116,724,552,106,821,193,194,174
2024-05-31,Pahang,Penor Prison,1429,1309,120,749,571,109,849,200,200,180
2024-05-31,Penang,Penang Prison,907,831,76,475,362,70,538,127,127,115
2024-05-31,Penang,Seberang Prai Prison,779,713,66,408,311,60,462,109,109,99
2024-05-31,Melaka,Ayer Keroh Prison,410,375,35,214,163,33,243,57,57,53
2024-05-31,Melaka,Sungai Udang Prison,367,336,31,192,146,29,218,51,51,47
2024-05-31,Melaka,Banda Hilir Prison,347,318,29,181,138,28,206,48,48,45
2024-05-31,Negeri Sembilan,Seremban Prison,453,415,38,237,181,35,269,63,63,58
2024-05-31,Negeri Sembilan,Jelebu Prison,390,357,33,204,155,31,231,54,54,51
2024-05-31,Kelantan,Pengkalan Chepa Prison,281,257,24,147,112,22,166,39,39,37
2024-05-31,Terengganu,Marang Prison,281,257,24,147,112,22,166,39,39,37
2024-06-30,Selangor,Sungai Buloh Prison,9362,8820,542,4659,3951,752,5269,1767,1489,837
2024-06-30,Selangor,Kajang Prison,3901,3675,226,1941,1646,314,2195,736,620,350
2024-06-30,Selangor,Kajang Women's Prison,2341,0,2341,1165,987,189,1317,441,372,211
2024-06-30,Sarawak,Puncak Borneo Prison,1258,1185,73,626,530,102,708,237,200,113
2024-06-30,Sarawak,Sibu Prison,2038,1920,118,1014,860,164,1147,384,324,183
2024-06-30,Sarawak,Miri Prison,1748,1646,102,870,737,141,983,329,278,158
2024-06-30,Sarawak,Bintulu Prison,1472,1386,86,732,621,119,828,277,234,133
2024-06-30,Sarawak,Sri Aman Prison,1673,1576,97,832,706,135,941,315,266,151
2024-06-30,Sarawak,Limbang Prison,1842,1735,107,916,777,149,1036,347,293,166
2024-06-30,Johor,Simpang Renggam Prison,4245,3999,246,2112,1791,342,2389,801,675,380
2024-06-30,Johor,Kluang Prison,4671,4400,271,2324,1971,376,2629,881,743,418
2024-06-30,Sabah,Kota Kinabalu Prison,1873,1764,109,932,790,151,1054,353,297,169
2024-06-30,Sabah,Kota Kinabalu Women's Prison,1534,0,1534,763,647,124,863,289,244,138
2024-06-30,Sabah,Tawau Prison,1741,1640,101,866,734,141,979,328,276,158
2024-06-30,Sabah,Sandakan Prison,1539,1449,90,766,649,124,866,290,244,139
2024-06-30,Perak,Taiping Prison,2229,2099,130,1109,940,180,1254,420,354,201
2024-06-30,Perak,Tapah Prison,1560,1469,91,776,658,126,878,294,248,140
2024-06-30,Perak,Kamunting Detention Centre,669,630,39,332,282,55,376,126,106,61
2024-06-30,Kedah,Pokok Sena Prison,838,789,49,417,353,68,471,158,133,76
2024-06-30,Kedah,Sungai Petani Prison,1235,1163,72,614,521,100,695,233,196,111
2024-06-30,Kedah,Alor Star Prison,1270,1196,74,632,535,103,714,239,202,115
2024-06-30,Pahang,Bentong Prison,1197,1127,70,595,505,97,673,225,190,109
2024-06-30,Pahang,Penor Prison,1589,1497,92,790,670,129,894,299,252,144
2024-06-30,Penang,Penang Prison,763,718,45,379,322,62,429,144,121,69
2024-06-30,Penang,Seberang Prai Prison,908,855,53,451,383,74,511,171,144,82
2024-06-30,Melaka,Ayer Keroh Prison,304,286,18,151,128,25,171,57,48,28
2024-06-30,Melaka,Sungai Udang Prison,406,382,24,202,171,33,228,76,64,38
2024-06-30,Melaka,Banda Hilir Prison,404,380,24,201,170,33,227,76,64,37
2024-06-30,Negeri Sembilan,Seremban Prison,431,406,25,214,181,36,242,81,68,40
2024-06-30,Negeri Sembilan,Jelebu Prison,404,380,24,201,170,33,227,76,64,37
2024-06-30,Kelantan,Pengkalan Chepa Prison,278,261,17,138,117,23,156,52,44,26
2024-06-30,Terengganu,Marang Prison,278,261,17,138,117,23,156,52,44,26
2024-07-31,Selangor,Sungai Buloh Prison,9166,8532,634,4480,3433,1253,5038,1694,1252,1182
2024-07-31,Selangor,Kajang Prison,3819,3554,265,1866,1430,523,2099,705,521,494
2024-07-31,Selangor,Kajang Women's Prison,2293,0,2293,1120,858,315,1260,423,313,297
2024-07-31,Sarawak,Puncak Borneo Prison,1700,1582,118,830,636,234,934,314,232,220
2024-07-31,Sarawak,Sibu Prison,936,871,65,457,350,129,514,173,127,122
2024-07-31,Sarawak,Miri Prison,1461,1360,101,714,547,200,803,270,199,189
2024-07-31,Sarawak,Bintulu Prison,2297,2138,159,1122,860,315,1262,424,313,298
2024-07-31,Sarawak,Sri Aman Prison,1781,1657,124,870,667,244,979,329,243,230
2024-07-31,Sarawak,Limbang Prison,1646,1532,114,804,616,226,904,304,224,214
2024-07-31,Johor,Simpang Renggam Prison,3888,3619,269,1900,1456,532,2137,718,531,502
2024-07-31,Johor,Kluang Prison,4842,4507,335,2366,1813,663,2661,895,661,625
2024-07-31,Sabah,Kota Kinabalu Prison,1741,1620,121,850,652,239,957,321,237,226
2024-07-31,Sabah,Kota Kinabalu Women's Prison,1973,0,1973,964,739,270,1084,364,269,256
2024-07-31,Sabah,Tawau Prison,1645,1531,114,804,616,225,904,304,224,213
2024-07-31,Sabah,Sandakan Prison,1188,1105,83,580,445,163,653,219,162,154
2024-07-31,Perak,Taiping Prison,2182,2031,151,1066,817,299,1199,403,298,282
2024-07-31,Perak,Tapah Prison,1527,1421,106,746,572,209,839,282,208,198
2024-07-31,Perak,Kamunting Detention Centre,656,610,46,320,245,91,360,121,89,86
2024-07-31,Kedah,Pokok Sena Prison,935,870,65,457,350,128,513,172,127,123
2024-07-31,Kedah,Sungai Petani Prison,1208,1124,84,590,452,166,664,223,165,156
2024-07-31,Kedah,Alor Star Prison,1130,1051,79,552,423,155,621,208,154,147
2024-07-31,Pahang,Bentong Prison,1298,1208,90,634,486,178,713,239,177,169
2024-07-31,Pahang,Penor Prison,1430,1331,99,698,535,197,786,264,195,185
2024-07-31,Penang,Penang Prison,841,782,59,411,315,115,462,155,114,110
2024-07-31,Penang,Seberang Prai Prison,795,740,55,388,297,110,437,146,108,104
2024-07-31,Melaka,Ayer Keroh Prison,365,339,26,178,136,51,200,67,49,49
2024-07-31,Melaka,Sungai Udang Prison,383,356,27,187,143,53,210,70,52,51
2024-07-31,Melaka,Banda Hilir Prison,343,319,24,167,128,48,188,63,46,46
2024-07-31,Negeri Sembilan,Seremban Prison,395,367,28,193,147,55,217,73,53,52
2024-07-31,Negeri Sembilan,Jelebu Prison,423,393,30,206,158,59,232,78,57,56
2024-07-31,Kelantan,Pengkalan Chepa Prison,272,253,19,132,101,39,149,50,37,36
2024-07-31,Terengganu,Marang Prison,272,253,19,132,101,39,149,50,37,36
2024-08-31,Selangor,Sungai Buloh Prison,9188,8566,622,4445,3896,847,5180,1519,1274,1215
2024-08-31,Selangor,Kajang Prison,3828,3569,259,1852,1623,353,2158,633,531,506
2024-08-31,Selangor,Kajang Women's Prison,2298,0,2298,1111,974,213,1295,380,318,305
2024-08-31,Sarawak,Puncak Borneo Prison,879,819,60,425,372,82,495,145,121,118
2024-08-31,Sarawak,Sibu Prison,1444,1346,98,698,612,134,814,238,200,192
2024-08-31,Sarawak,Miri Prison,2032,1894,138,983,861,188,1145,336,281,270
2024-08-31,Sarawak,Bintulu Prison,1614,1504,110,780,684,150,910,266,223,215
2024-08-31,Sarawak,Sri Aman Prison,1964,1831,133,950,833,181,1107,324,272,261
2024-08-31,Sarawak,Limbang Prison,1912,1782,130,925,810,177,1078,316,265,253
2024-08-31,Johor,Simpang Renggam Prison,3837,3577,260,1856,1627,354,2163,634,532,508
2024-08-31,Johor,Kluang Prison,4914,4581,333,2377,2084,453,2770,812,681,651
2024-08-31,Sabah,Kota Kinabalu Prison,1251,1166,85,605,530,116,705,206,173,167
2024-08-31,Sabah,Kota Kinabalu Women's Prison,1706,0,1706,825,723,158,961,282,236,227
2024-08-31,Sabah,Tawau Prison,1311,1222,89,634,556,121,739,216,181,175
2024-08-31,Sabah,Sandakan Prison,2295,2139,156,1110,973,212,1294,379,318,304
2024-08-31,Perak,Taiping Prison,2187,2039,148,1058,927,202,1233,361,303,290
2024-08-31,Perak,Tapah Prison,1531,1427,104,740,649,142,863,253,212,203
2024-08-31,Perak,Kamunting Detention Centre,657,612,45,317,278,62,370,108,91,88
2024-08-31,Kedah,Pokok Sena Prison,1121,1045,76,542,475,104,632,185,155,149
2024-08-31,Kedah,Sungai Petani Prison,1165,1086,79,563,494,108,656,192,161,156
2024-08-31,Kedah,Alor Star Prison,995,927,68,481,422,92,561,164,138,132
2024-08-31,Pahang,Bentong Prison,1237,1153,84,598,524,115,697,204,171,165
2024-08-31,Pahang,Penor Prison,1497,1395,102,724,634,139,844,247,207,199
2024-08-31,Penang,Penang Prison,773,720,53,374,327,72,435,127,107,104
2024-08-31,Penang,Seberang Prai Prison,867,808,59,419,367,81,488,143,120,116
2024-08-31,Melaka,Ayer Keroh Prison,371,345,26,179,157,35,209,61,51,50
2024-08-31,Melaka,Sungai Udang Prison,290,270,20,140,122,28,163,47,40,40
2024-08-31,Melaka,Banda Hilir Prison,432,402,30,209,183,40,243,71,59,59
2024-08-31,Negeri Sembilan,Seremban Prison,377,351,26,182,159,36,212,62,52,51
2024-08-31,Negeri Sembilan,Jelebu Prison,443,413,30,214,187,42,249,73,61,60
2024-08-31,Kelantan,Pengkalan Chepa Prison,273,254,19,132,115,26,153,45,37,38
2024-08-31,Terengganu,Marang Prison,273,254,19,132,115,26,153,45,37,38
2024-09-30,Selangor,Sungai Buloh Prison,9032,8459,573,4693,3675,664,5555,1245,1193,1039
2024-09-30,Selangor,Kajang Prison,3763,3524,239,1955,1531,277,2314,519,497,433
2024-09-30,Selangor,Kajang Women's Prison,2259,0,2259,1173,919,167,1389,311,298,261
2024-09-30,Sarawak,Puncak Borneo Prison,1633,1529,104,848,664,121,1004,225,215,189
2024-09-30,Sarawak,Sibu Prison,1641,1536,105,852,667,122,1009,226,216,190
2024-09-30,Sarawak,Miri Prison,1921,1799,122,998,781,142,1181,264,253,223
2024-09-30,Sarawak,Bintulu Prison,1420,1329,91,737,577,106,873,195,187,165
2024-09-30,Sarawak,Sri Aman Prison,1294,1211,83,672,526,96,795,178,170,151
2024-09-30,Sarawak,Limbang Prison,1768,1655,113,918,719,131,1087,243,233,205
2024-09-30,Johor,Simpang Renggam Prison,4221,3953,268,2193,1717,311,2596,582,557,486
2024-09-30,Johor,Kluang Prison,4381,4103,278,2276,1782,323,2694,604,578,505
2024-09-30,Sabah,Kota Kinabalu Prison,1094,1024,70,568,445,81,672,150,144,128
2024-09-30,Sabah,Kota Kinabalu Women's Prison,1113,0,1113,578,452,83,684,153,147,129
2024-09-30,Sabah,Tawau Prison,2019,1890,129,1049,821,149,1241,278,266,234
2024-09-30,Sabah,Sandakan Prison,2225,2083,142,1156,905,164,1368,306,293,258
2024-09-30,Perak,Taiping Prison,2150,2013,137,1117,874,159,1322,296,284,248
2024-09-30,Perak,Tapah Prison,1505,1409,96,782,612,111,925,207,198,175
2024-09-30,Perak,Kamunting Detention Centre,646,605,41,335,262,49,397,89,85,75
2024-09-30,Kedah,Pokok Sena Prison,1209,1132,77,628,491,90,743,166,159,141
2024-09-30,Kedah,Sungai Petani Prison,1038,972,66,539,422,77,638,143,137,120
2024-09-30,Kedah,Alor Star Prison,978,915,63,508,397,73,601,134,129,114
2024-09-30,Pahang,Bentong Prison,1277,1196,81,663,519,95,785,176,168,148
2024-09-30,Pahang,Penor Prison,1411,1321,90,733,574,104,867,194,186,164
2024-09-30,Penang,Penang Prison,779,729,50,404,316,59,479,107,102,91
2024-09-30,Penang,Seberang Prai Prison,833,780,53,432,338,63,512,114,110,97
2024-09-30,Melaka,Ayer Keroh Prison,367,343,24,190,149,28,225,50,48,44
2024-09-30,Melaka,Sungai Udang Prison,293,274,19,152,119,22,180,40,38,35
2024-09-30,Melaka,Banda Hilir Prison,415,388,27,215,168,32,255,57,54,49
2024-09-30,Negeri Sembilan,Seremban Prison,353,330,23,183,143,27,217,48,46,42
2024-09-30,Negeri Sembilan,Jelebu Prison,453,424,29,235,184,34,278,62,59,54
2024-09-30,Kelantan,Pengkalan Chepa Prison,268,251,17,139,109,20,164,36,35,33
2024-09-30,Terengganu,Marang Prison,268,251,17,139,109,20,164,36,35,33
2024-10-31,Selangor,Sungai Buloh Prison,8892,8386,506,4160,3700,1032,5494,1387,1208,803
2024-10-31,Selangor,Kajang Prison,3705,3494,211,1733,1541,431,2289,578,503,335
2024-10-31,Selangor,Kajang Women's Prison,2223,0,2223,1040,925,258,1373,346,302,202
2024-10-31,Sarawak,Puncak Borneo Prison,1442,1359,83,674,600,168,891,225,196,130
2024-10-31,Sarawak,Sibu Prison,2028,1912,116,948,843,237,1253,316,275,184
2024-10-31,Sarawak,Miri Prison,1078,1016,62,504,448,126,666,168,146,98
2024-10-31,Sarawak,Bintulu Prison,1722,1624,98,805,716,201,1064,268,234,156
2024-10-31,Sarawak,Sri Aman Prison,2092,1973,119,978,870,244,1292,326,284,190
2024-10-31,Sarawak,Limbang Prison,1165,1098,67,545,484,136,719,181,158,107
2024-10-31,Johor,Simpang Renggam Prison,4446,4193,253,2080,1850,516,2747,693,604,402
2024-10-31,Johor,Kluang Prison,4022,3793,229,1881,1673,468,2485,627,546,364
2024-10-31,Sabah,Kota Kinabalu Prison,1491,1406,85,697,620,174,921,232,202,136
2024-10-31,Sabah,Kota Kinabalu Women's Prison,1174,0,1174,549,488,137,725,183,159,107
2024-10-31,Sabah,Tawau Prison,1693,1596,97,792,704,197,1046,264,230,153
2024-10-31,Sabah,Sandakan Prison,1993,1879,114,932,829,232,1231,311,270,181
2024-10-31,Perak,Taiping Prison,2117,1996,121,990,880,247,1308,330,287,192
2024-10-31,Perak,Tapah Prison,1481,1396,85,692,616,173,915,231,201,134
2024-10-31,Perak,Kamunting Detention Centre,636,599,37,297,264,75,392,99,86,59
2024-10-31,Kedah,Pokok Sena Prison,982,926,56,459,408,115,606,153,133,90
2024-10-31,Kedah,Sungai Petani Prison,1185,1117,68,554,493,138,732,184,161,108
2024-10-31,Kedah,Alor Star Prison,1008,950,58,471,419,118,622,157,137,92
2024-10-31,Pahang,Bentong Prison,1270,1197,73,594,528,148,784,198,172,116
2024-10-31,Pahang,Penor Prison,1376,1297,79,643,572,161,850,214,187,125
2024-10-31,Penang,Penang Prison,815,768,47,381,339,95,503,127,110,75
2024-10-31,Penang,Seberang Prai Prison,772,728,44,361,321,90,477,120,104,71
2024-10-31,Melaka,Ayer Keroh Prison,369,348,21,172,153,44,228,57,50,34
2024-10-31,Melaka,Sungai Udang Prison,387,364,23,181,161,45,239,60,52,36
2024-10-31,Melaka,Banda Hilir Prison,302,284,18,141,125,36,186,47,41,28
2024-10-31,Negeri Sembilan,Seremban Prison,418,394,24,195,173,50,258,65,56,39
2024-10-31,Negeri Sembilan,Jelebu Prison,375,353,22,175,156,44,231,58,50,36
2024-10-31,Kelantan,Pengkalan Chepa Prison,264,248,16,123,109,32,163,41,35,25
2024-10-31,Terengganu,Marang Prison,264,248,16,123,109,32,163,41,35,25
2024-11-30,Selangor,Sungai Buloh Prison,9084,8405,679,4208,3637,1239,5277,1699,1386,722
2024-11-30,Selangor,Kajang Prison,3785,3502,283,1753,1515,517,2198,708,577,302
2024-11-30,Selangor,Kajang Women's Prison,2272,0,2272,1052,909,311,1319,425,346,182
2024-11-30,Sarawak,Puncak Borneo Prison,1702,1574,128,788,681,233,988,318,259,137
2024-11-30,Sarawak,Sibu Prison,1501,1388,113,695,600,206,872,280,229,120
2024-11-30,Sarawak,Miri Prison,1092,1010,82,505,437,150,634,204,166,88
2024-11-30,Sarawak,Bintulu Prison,1182,1093,89,547,473,162,686,221,180,95
2024-11-30,Sarawak,Sri Aman Prison,1801,1666,135,834,721,246,1046,337,274,144
2024-11-30,Sarawak,Limbang Prison,2456,2272,184,1137,983,336,1426,459,374,197
2024-11-30,Johor,Simpang Renggam Prison,4004,3705,299,1855,1603,546,2326,749,610,319
2024-11-30,Johor,Kluang Prison,4648,4301,347,2153,1860,635,2700,869,709,370
2024-11-30,Sabah,Kota Kinabalu Prison,1742,1611,131,807,697,238,1012,325,265,140
2024-11-30,Sabah,Kota Kinabalu Women's Prison,1511,0,1511,700,604,207,877,282,230,122
2024-11-30,Sabah,Tawau Prison,1666,1541,125,771,667,228,967,311,254,134
2024-11-30,Sabah,Sandakan Prison,1570,1452,118,727,628,215,912,293,239,126
2024-11-30,Perak,Taiping Prison,2163,2001,162,1002,866,295,1256,404,330,173
2024-11-30,Perak,Tapah Prison,1514,1400,114,701,606,207,879,283,231,121
2024-11-30,Perak,Kamunting Detention Centre,649,600,49,300,259,90,377,121,99,52
2024-11-30,Kedah,Pokok Sena Prison,984,910,74,455,393,136,571,184,150,79
2024-11-30,Kedah,Sungai Petani Prison,988,914,74,457,395,136,573,184,150,81
2024-11-30,Kedah,Alor Star Prison,1272,1177,95,589,509,174,738,238,194,102
2024-11-30,Pahang,Bentong Prison,1331,1231,100,616,532,183,773,249,203,106
2024-11-30,Pahang,Penor Prison,1372,1269,103,635,549,188,797,256,209,110
2024-11-30,Penang,Penang Prison,760,703,57,352,304,104,441,142,115,62
2024-11-30,Penang,Seberang Prai Prison,862,797,65,399,345,118,500,161,131,70
2024-11-30,Melaka,Ayer Keroh Prison,327,302,25,151,130,46,189,61,49,28
2024-11-30,Melaka,Sungai Udang Prison,340,314,26,157,136,47,197,63,51,29
2024-11-30,Melaka,Banda Hilir Prison,414,383,31,191,165,58,240,77,63,34
2024-11-30,Negeri Sembilan,Seremban Prison,374,346,28,173,149,52,217,69,57,31
2024-11-30,Negeri Sembilan,Jelebu Prison,437,404,33,202,174,61,253,81,66,37
